GeneID	Lenght	#Reads	EC#	RPKM	Archaea	Eukaryota	Bacteria	Actinobacteria	Bacteroidetes	Proteobacteria	Gammaproteobacteria	Betaproteobacteria	Alphaproteobacteria	Firmicutes	Bacilli	Clostridia	Clostridiaceae	Eubacteriaceae	Lachnospiraceae	Oscillospiraceae	Ruminococcaceae
WP_016322690.1	2823	2	0.0.0.0	6.54441984888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.27220992444	0.0	3.27220992444	0.0
WP_013613613.1	1848	2	0.0.0.0	9.99723876265	0.0	4.99861938133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.99861938133	0.0
CDA81818.1	996	2	2.7.8.13	18.5490936078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.27454680391	0.0	0.0	0.0	0.0	0.0	0.0	9.27454680391	0.0
WP_023348923.1	1401	3	0.0.0.0	19.7804038901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.59346796338	0.0	0.0	0.0	0.0	6.59346796338	0.0	6.59346796338	0.0
CUQ34206.1	3555	2	1.2.7.1	5.1968768589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1968768589	0.0
WP_004059090.1	696	2	3.1.1.61	26.5443925767	0.0	0.0	0.0	0.0	13.2721962884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.2721962884	0.0
WP_016322305.1	1275	4	0.0.0.0	28.9802309543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.24505773858	0.0	0.0	0.0	0.0	0.0	0.0	21.7351732157	0.0
SCG88404.1	198	2	0.0.0.0	93.3075617848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.6537808924	0.0	0.0	0.0	0.0	0.0	0.0	46.6537808924	0.0
SCH40077.1	1182	4	2.3.1.9	31.2604014101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.4453010576	0.0	0.0	0.0	0.0	0.0	0.0	7.81510035253	0.0
CDE35816.1	2604	2	1.1.1.1	7.09481460575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.54740730288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.54740730288	0.0
WP_009137806.1	1284	2	4.2.1.11	14.3885492472	0.0	7.19427462359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.19427462359	0.0
WP_051355005.1	2055	3	2.4.1.18	13.4853264477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.99021763182	0.0	0.0	0.0	0.0	0.0	0.0	4.49510881591	0.0
CCX55634.1	1332	2	0.0.0.0	13.870042968	0.0	6.935021484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.935021484	0.0
SCH88246.1	474	2	2.7.1.202	38.9765764417	19.4882882209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.4882882209	0.0
WP_031392333.1	678	2	0.0.0.0	27.2491109637	0.0	0.0	0.0	0.0	13.6245554818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.6245554818	0.0
WP_025644700.1	240	2	0.0.0.0	76.9787384724	0.0	0.0	0.0	0.0	38.4893692362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.4893692362	0.0
WP_041504636.1	1467	3	6.1.1.16	18.8904879687	0.0	12.5936586458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2968293229	0.0
WP_066539320.1	2436	2	2.4.1.1	7.58411216477	3.79205608239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.79205608239	0.0
WP_016169550.1	2088	5	3.6.5.n1	22.1203271473	0.0	0.0	0.0	0.0	17.6962617178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.42406542945	0.0
WP_016285524.1	258	2	0.0.0.0	71.6081288116	0.0	0.0	0.0	0.0	35.8040644058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.8040644058	0.0
CDD28091.1	204	2	0.0.0.0	90.5632217323	0.0	0.0	0.0	0.0	0.0	0.0	45.2816108661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.2816108661	0.0
WP_016225581.1	630	2	0.0.0.0	29.3252337038	0.0	0.0	0.0	0.0	14.6626168519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.6626168519	0.0
EEG73863.1	3594	4	2.7.7.6	10.2809667409	5.14048337045	0.0	0.0	0.0	0.0	0.0	0.0	2.57024168522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.57024168522	0.0
WP_055656569.1	732	2	3.6.3.21	25.2389306467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.6194653233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.6194653233	0.0
WP_016227429.1	2586	3	3.6.1.3	10.7162976992	0.0	0.0	0.0	0.0	3.57209923306	0.0	0.0	0.0	3.57209923306	0.0	0.0	0.0	0.0	0.0	0.0	3.57209923306	0.0
WP_026655771.1	1386	2	2.7.8.31	13.3296516835	0.0	0.0	0.0	0.0	6.66482584177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.66482584177	0.0
WP_066455338.1	1293	2	0.0.0.0	14.2883969322	0.0	0.0	0.0	0.0	0.0	0.0	7.14419846612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14419846612	0.0
SCH46685.1	498	2	0.0.0.0	37.0981872156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.5490936078	0.0	0.0	0.0	0.0	0.0	0.0	18.5490936078	0.0
WP_022462700.1	1005	2	3.6.3.24	18.3829823218	0.0	0.0	0.0	0.0	9.19149116089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.19149116089	0.0
WP_016291602.1	825	3	0.0.0.0	33.5907222425	0.0	0.0	0.0	0.0	22.3938148283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.1969074142	0.0
WP_004073234.1	1206	3	1.1.1.9	22.9787279022	7.65957596741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.65957596741	0.0	0.0	0.0	0.0	0.0	0.0	7.65957596741	0.0
WP_008981066.1	2349	3	5.99.1.2	11.7975078119	3.93250260396	0.0	0.0	0.0	0.0	0.0	0.0	3.93250260396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.93250260396	0.0
gi|150002608|ref|NC_009614.1|:c3238698-3238069	630	1	1.5.1.39	14.6626168519	0.0	14.6626168519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDA13862.1	567	2	0.0.0.0	32.5835930042	0.0	0.0	0.0	0.0	16.2917965021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.2917965021	0.0
WP_070042899.1	1101	2	0.0.0.0	16.780106479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3900532395	0.0	8.3900532395	0.0
CDA68933.1	2625	2	2.7.9.1	7.03805608891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51902804445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51902804445	0.0
SCH72042.1	2382	2	3.6.4.12	7.75604417858	0.0	0.0	0.0	0.0	3.87802208929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.87802208929	0.0
WP_033121617.1	441	2	0.0.0.0	41.8931910054	20.9465955027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.9465955027	0.0
WP_004330208.1	384	2	0.0.0.0	48.1117115453	0.0	24.0558557726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0558557726	0.0
CDC12116.1	1335	2	5.3.1.9	13.8388743321	6.91943716606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.91943716606	0.0
WP_026664517.1	3174	2	3.6.4.13	5.82069856124	2.91034928062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.91034928062	0.0
CCX46946.1	2586	3	3.6.1.3	10.7162976992	0.0	3.57209923306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.57209923306	0.0	3.57209923306	0.0
WP_016285651.1	1455	2	2.7.1.193	12.6975238717	6.34876193587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.34876193587	0.0
WP_021988283.1	789	2	0.0.0.0	23.4155858471	0.0	11.7077929236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.7077929236	0.0
SCH29432.1	414	2	0.0.0.0	44.6253556362	22.3126778181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.3126778181	0.0
SCH33078.1	390	2	0.0.0.0	47.3715313677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6857656838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6857656838	0.0
WP_070088659.1	2808	2	0.0.0.0	6.57937935662	0.0	0.0	0.0	0.0	3.28968967831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28968967831	0.0
WP_022416418.1	660	2	0.0.0.0	27.9922685354	0.0	0.0	0.0	0.0	13.9961342677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9961342677	0.0
WP_016322450.1	546	3	0.0.0.0	50.7552121796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.7552121796	0.0
WP_016227297.1	501	2	0.0.0.0	36.876042382	0.0	0.0	0.0	0.0	18.438021191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.438021191	0.0
CDC73354.1	522	3	0.0.0.0	53.0887851534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0887851534	0.0
CUX36287.1	1209	2	1.1.1.14	15.2811391509	7.64056957543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.64056957543	0.0
OEU47647.1	1458	2	0.0.0.0	12.6713972794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.33569863971	0.0	0.0	0.0	0.0	0.0	0.0	6.33569863971	0.0
WP_040468923.1	942	2	0.0.0.0	19.6124174452	0.0	0.0	0.0	0.0	9.8062087226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.8062087226	0.0
WP_044963751.1	2286	2	4.2.1.3	8.08175731994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.04087865997	0.0	0.0	0.0	0.0	0.0	0.0	4.04087865997	0.0
WP_018593322.1	873	2	3.1.21.4	21.1625397862	0.0	0.0	0.0	0.0	0.0	0.0	10.5812698931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5812698931	0.0
WP_028726100.1	1932	2	0.0.0.0	9.56257620776	0.0	4.78128810388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.78128810388	0.0
WP_044955445.1	2085	3	2.7.7.8	13.2912929737	0.0	0.0	0.0	0.0	4.43043099122	0.0	0.0	4.43043099122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.43043099122	0.0
WP_050623512.1	1215	2	6.3.4.5	15.2056767353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.60283836765	0.0	0.0	0.0	0.0	0.0	0.0	7.60283836765	0.0
SEA09764.1	1536	2	0.0.0.0	12.0279278863	0.0	6.01396394316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.01396394316	0.0
WP_040659678.1	510	2	1.17.5.2	36.2252886929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.2252886929	0.0
SCH35998.1	2289	2	4.2.1.3	8.07116523957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.03558261979	0.0	0.0	0.0	0.0	0.0	0.0	4.03558261979	0.0
SCI58100.1	1038	2	2.7.8.28	17.798552248	8.89927612398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.89927612398	0.0
gi|150002608|ref|NC_009614.1|:3453850-3454023	174	1	0.0.0.0	53.0887851534	0.0	53.0887851534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_031391142.1	561	2	0.0.0.0	32.9320806299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.466040315	0.0	0.0	0.0	0.0	0.0	0.0	16.466040315	0.0
WP_022786882.1	3543	2	3.6.4.12	5.214478474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.607239237	0.0	0.0	0.0	0.0	0.0	0.0	2.607239237	0.0
WP_015559802.1	807	2	1.5.1.2	22.8933051219	11.446652561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.446652561	0.0
WP_033120860.1	276	2	0.0.0.0	66.9380334543	0.0	0.0	0.0	0.0	0.0	0.0	33.4690167271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.4690167271	0.0
WP_006863230.1	627	2	2.4.2.9	29.4655458268	0.0	0.0	0.0	0.0	14.7327729134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.7327729134	0.0
WP_016305494.1	1635	3	0.0.0.0	16.9494470031	0.0	0.0	0.0	0.0	11.2996313354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6498156677	0.0
WP_016290694.1	1542	3	6.1.1.14	17.9716899157	0.0	0.0	0.0	0.0	5.99056330525	0.0	0.0	0.0	5.99056330525	0.0	0.0	0.0	0.0	0.0	0.0	5.99056330525	0.0
WP_016277339.1	1395	2	0.0.0.0	13.2436539307	0.0	6.62182696537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.62182696537	0.0
CDA69342.1	438	2	0.0.0.0	42.1801306698	21.0900653349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0900653349	0.0
WP_055168596.1	1044	2	1.3.1.108	17.6962617178	0.0	0.0	0.0	0.0	8.8481308589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.8481308589	0.0
WP_065551170.1	780	2	1.3.1.108	23.6857656838	0.0	0.0	0.0	0.0	11.8428828419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8428828419	0.0
WP_023346551.1	846	2	2.1.1.n11	21.8379399922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.9189699961	0.0	0.0	0.0	0.0	0.0	0.0	10.9189699961	0.0
CDC99172.1	1392	2	3.6.3.14	13.2721962884	0.0	0.0	0.0	0.0	6.63609814418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.63609814418	0.0
CDB43703.1	576	2	4.1.2.13	32.0744743635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0372371818	0.0	0.0	0.0	0.0	0.0	0.0	16.0372371818	0.0
WP_058306140.1	1596	2	2.7.1.17	11.5757501462	0.0	0.0	0.0	0.0	5.78787507312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.78787507312	0.0
CBL26524.1	1302	2	1.3.1.108	14.1896292115	0.0	0.0	0.0	0.0	7.09481460575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.09481460575	0.0
WP_016280059.1	1179	5	0.0.0.0	39.1749305203	0.0	0.0	0.0	0.0	23.5049583122	0.0	0.0	7.83498610406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.83498610406	0.0
WP_023922317.1	3753	2	6.3.5.3	4.92270110135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46135055068	0.0	0.0	0.0	0.0	0.0	0.0	2.46135055068	0.0
WP_021750890.1	681	2	3.1.26.3	27.1290708273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.1290708273	0.0
WP_016306377.1	663	2	0.0.0.0	27.8656066869	13.9328033434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9328033434	0.0
WP_002590104.1	1197	2	4.1.1.49	15.4343335283	0.0	0.0	0.0	0.0	7.71716676415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.71716676415	0.0
SCJ62858.1	1113	2	2.7.7.27	16.5991888889	0.0	0.0	0.0	0.0	8.29959444447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.29959444447	0.0
WP_016229451.1	351	2	0.0.0.0	52.6350348529	0.0	0.0	0.0	0.0	26.3175174265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.3175174265	0.0
WP_052037811.1	2004	2	0.0.0.0	9.2190105955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.60950529775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.60950529775	0.0
WP_004073066.1	702	2	2.7.13.3	26.3175174265	0.0	0.0	0.0	0.0	13.1587587132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.1587587132	0.0
WP_016298499.1	369	2	0.0.0.0	50.0674721772	0.0	0.0	0.0	0.0	25.0337360886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0337360886	0.0
WP_004052504.1	2124	2	2.7.13.3	8.69816253926	0.0	0.0	0.0	0.0	0.0	4.34908126963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.34908126963	0.0
WP_016227500.1	1065	2	0.0.0.0	17.3473213459	0.0	0.0	0.0	0.0	8.67366067295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.67366067295	0.0
CCZ67134.1	840	2	0.0.0.0	21.9939252778	0.0	0.0	0.0	0.0	10.9969626389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.9969626389	0.0
WP_016293479.1	957	2	2.7.7.6	19.3050127831	0.0	0.0	0.0	0.0	9.65250639153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.65250639153	0.0
WP_023347193.1	1977	2	0.0.0.0	9.34491514081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67245757041	0.0	0.0	0.0	0.0	0.0	0.0	4.67245757041	0.0
WP_006778273.1	1119	2	2.7.7.27	16.5101851952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.25509259758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.25509259758	0.0
WP_007884265.1	1545	2	6.1.1.14	11.957862287	5.97893114349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.97893114349	0.0
CDC68446.1	2214	2	2.7.6.5	8.3445786962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3445786962	0.0
WP_066533948.1	1218	2	0.0.0.0	15.1682243295	0.0	0.0	0.0	0.0	0.0	0.0	7.58411216477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58411216477	0.0
gi|150002608|ref|NC_009614.1|:c1090262-1090044	219	1	0.0.0.0	42.1801306698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.1801306698	0.0	0.0	0.0
WP_044919808.1	1383	2	0.0.0.0	13.3585663293	6.67928316464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.67928316464	0.0
WP_021749654.1	396	2	0.0.0.0	46.6537808924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.3268904462	0.0	23.3268904462	0.0
CDC49478.1	1179	2	2.3.1.9	15.6699722081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.83498610406	0.0	0.0	0.0	0.0	0.0	0.0	7.83498610406	0.0
WP_032134379.1	1923	2	3.6.1.3	9.60733085459	0.0	4.8036654273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8036654273	0.0
WP_005635159.1	3450	2	0.0.0.0	5.35504267634	0.0	2.67752133817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67752133817	0.0
WP_069178273.1	1029	2	3.6.3.24	17.9542247166	8.9771123583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9771123583	0.0
CDF07825.1	1050	2	0.0.0.0	17.5951402223	0.0	0.0	0.0	0.0	8.79757011114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.79757011114	0.0
WP_069175762.1	1602	3	4.1.1.49	17.2985929152	0.0	5.76619763838	0.0	0.0	0.0	0.0	0.0	0.0	5.76619763838	0.0	0.0	0.0	0.0	0.0	0.0	5.76619763838	0.0
WP_016227082.1	2667	2	0.0.0.0	6.92722055995	0.0	0.0	0.0	0.0	3.46361027997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.46361027997	0.0
WP_009243092.1	681	2	0.0.0.0	27.1290708273	13.5645354136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.5645354136	0.0
WP_008146119.1	1551	2	2.7.13.3	11.9116036321	0.0	5.95580181605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.95580181605	0.0
EOS79237.1	852	2	0.0.0.0	21.6841516824	10.8420758412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.8420758412	0.0
WP_054326822.1	1161	2	0.0.0.0	15.9129175137	0.0	0.0	0.0	0.0	0.0	0.0	7.95645875684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.95645875684	0.0
WP_016291594.1	795	2	0.0.0.0	23.2388644445	0.0	0.0	0.0	0.0	11.6194322223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.6194322223	0.0
CBL09515.1	1785	2	6.1.1.19	10.3500824837	0.0	0.0	0.0	0.0	0.0	5.17504124184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.17504124184	0.0
WP_025076252.1	1032	2	2.7.4.16	17.9020322029	0.0	8.95101610145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.95101610145	0.0
CUP40504.1	900	2	0.0.0.0	20.5276635926	10.2638317963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2638317963	0.0
WP_055179508.1	1707	2	2.2.1.6	10.8230212264	5.41151061318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.41151061318	0.0
gi|479162165|ref|NC_021017.1|:2004062-2005546	1485	1	0.0.0.0	6.22050411898	0.0	6.22050411898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_066539671.1	462	2	0.0.0.0	39.9889550506	0.0	0.0	0.0	0.0	0.0	0.0	19.9944775253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.9944775253	0.0
WP_014118005.1	1224	2	0.0.0.0	15.0938702887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.54693514436	0.0	0.0	0.0	0.0	0.0	0.0	7.54693514436	0.0
gi|325288201|ref|NC_015172.1|:418419-418808	390	1	0.0.0.0	23.6857656838	0.0	0.0	0.0	0.0	23.6857656838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCX76354.1	1368	2	0.0.0.0	13.5050418373	0.0	6.75252091863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.75252091863	0.0
WP_016316715.1	1164	2	1.1.1.95	15.8719048397	0.0	0.0	0.0	0.0	0.0	0.0	7.93595241984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.93595241984	0.0
CDA13917.1	600	2	0.0.0.0	30.791495389	15.3957476945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.3957476945	0.0
EOS61437.1	2118	2	3.1.4.52	8.72280322634	0.0	0.0	0.0	0.0	0.0	0.0	4.36140161317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.36140161317	0.0
WP_016317661.1	426	2	5.4.4.5	43.3683033648	0.0	0.0	0.0	0.0	0.0	0.0	21.6841516824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.6841516824	0.0
CDE40951.1	1920	2	3.6.1.3	9.62234230905	0.0	4.81117115453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.81117115453	0.0
CCY26037.1	540	2	1.12.1.3	34.2127726544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.1063863272	0.0	0.0	0.0	0.0	0.0	0.0	17.1063863272	0.0
WP_009005405.1	3216	2	6.3.5.5	5.74468197555	0.0	0.0	0.0	0.0	2.87234098778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.87234098778	0.0
WP_021750190.1	834	3	1.1.1.157	33.2282324341	11.076077478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.076077478	0.0	0.0	0.0	0.0	0.0	0.0	11.076077478	0.0
CDD36076.1	468	2	2.1.3.2	39.4762761397	0.0	0.0	0.0	0.0	19.7381380699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.7381380699	0.0
WP_066544793.1	366	3	3.5.99.10	75.7167919401	0.0	0.0	0.0	0.0	0.0	0.0	50.4778612934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.2389306467	0.0
WP_005847365.1	702	2	1.13.11.24	26.3175174265	0.0	0.0	13.1587587132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.1587587132	0.0
